0.000010	0.000000
0.000012	0.000000
0.000014	0.000000
0.000016	0.000000
0.000019	0.000000
0.000023	0.000000
0.000027	0.000000
0.000031	0.000000
0.000037	0.000000
0.000043	0.000000
0.000051	0.000000
0.000060	0.000000
0.000071	0.000000
0.000083	0.000000
0.000098	0.000000
0.000115	0.000000
0.000135	0.000000
0.000159	0.000000
0.000187	0.000000
0.000221	0.000000
0.000260	0.000000
0.000305	0.745432
0.000359	0.913693
0.000423	1.119934
0.000498	1.372645
0.000586	1.682108
0.000689	2.060540
0.000811	2.522027
0.000955	3.082329
0.001123	3.758242
0.001322	4.567058
0.001556	5.525925
0.001831	6.651438
0.002154	7.959445
0.002535	9.465254
0.002984	11.184012
0.003511	13.131220
0.004132	15.323236
0.004863	17.777637
0.005722	20.513541
0.006734	23.551768
0.007925	26.914990
0.009326	30.627880
0.010975	34.717277
0.012915	39.212325
0.015199	44.144788
0.017886	49.549139
0.021049	55.462862
0.024771	61.926708
0.029151	68.984968
0.034305	76.685761
0.040370	85.081381
0.047508	94.228620
0.055908	104.189175
0.065793	115.030027
0.077426	126.823939
0.091116	139.649866
0.107227	153.593529
0.126186	168.747954
0.148497	185.214084
0.174753	203.101461
0.205651	222.528902
0.242013	243.625292
0.284804	266.530409
0.335160	291.395840
0.394421	318.385925
0.464159	347.678815
0.546228	379.467644
0.642807	413.961599
0.756463	451.387434
0.890215	491.990734
1.047616	536.037501
1.232847	583.815800
1.450829	635.637608
1.707353	691.840851
2.009233	752.791656
2.364489	818.886695
2.782559	890.554740
3.274549	968.253468
3.853529	1052.451077
4.534879	1143.573848
5.336699	1241.902889
6.280291	1347.424992
7.390722	1459.678697
8.697490	1577.661345
10.235310	1699.851904
12.045035	1824.362876
14.174742	1949.181369
16.681005	2072.433205
19.630407	2192.595973
23.101297	2308.610991
27.185882	2419.878922
31.992671	2526.163092
37.649358	2627.452428
44.306215	2723.837942
52.140083	2815.434919
61.359073	2902.350567
72.208090	2984.680469
84.975344	3062.513786
100.000000	3135.937668
