5.000000	1.129e-01
5.000000	3.089e-01
5.000000	5.119e-01
5.000000	7.221e-01
5.000000	9.401e-01
5.000000	1.166e+00
5.000000	1.401e+00
5.000000	1.645e+00
5.000000	1.898e+00
5.000000	2.162e+00
5.000000	2.436e+00
5.000000	2.722e+00
5.000000	3.021e+00
5.000000	3.332e+00
5.000000	3.657e+00
5.000000	3.998e+00
5.000000	4.354e+00
5.000000	4.727e+00
5.000000	5.119e+00
5.000000	5.531e+00
5.000000	5.964e+00
5.000000	6.420e+00
5.000000	6.900e+00
5.000000	7.408e+00
5.000000	7.946e+00
5.000000	8.515e+00
5.000000	9.119e+00
5.000000	9.761e+00
5.000000	1.045e+01
5.000000	1.118e+01
8.275862	1.465e-02
8.275862	4.009e-02
8.275862	6.644e-02
8.275862	9.372e-02
8.275862	1.220e-01
8.275862	1.514e-01
8.275862	1.818e-01
8.275862	2.135e-01
8.275862	2.463e-01
8.275862	2.806e-01
8.275862	3.162e-01
8.275862	3.533e-01
8.275862	3.920e-01
8.275862	4.324e-01
8.275862	4.747e-01
8.275862	5.188e-01
8.275862	5.651e-01
8.275862	6.135e-01
8.275862	6.644e-01
8.275862	7.178e-01
8.275862	7.740e-01
8.275862	8.332e-01
8.275862	8.956e-01
8.275862	9.615e-01
8.275862	1.031e+00
8.275862	1.105e+00
8.275862	1.184e+00
8.275862	1.267e+00
8.275862	1.356e+00
8.275862	1.451e+00
11.551724	3.839e-03
11.551724	1.050e-02
11.551724	1.741e-02
11.551724	2.455e-02
11.551724	3.197e-02
11.551724	3.965e-02
11.551724	4.763e-02
11.551724	5.592e-02
11.551724	6.454e-02
11.551724	7.351e-02
11.551724	8.284e-02
11.551724	9.257e-02
11.551724	1.027e-01
11.551724	1.133e-01
11.551724	1.244e-01
11.551724	1.359e-01
11.551724	1.480e-01
11.551724	1.607e-01
11.551724	1.741e-01
11.551724	1.881e-01
11.551724	2.028e-01
11.551724	2.183e-01
11.551724	2.346e-01
11.551724	2.519e-01
11.551724	2.702e-01
11.551724	2.895e-01
11.551724	3.101e-01
11.551724	3.319e-01
11.551724	3.552e-01
11.551724	3.800e-01
14.827586	1.412e-03
14.827586	3.863e-03
14.827586	6.400e-03
14.827586	9.029e-03
14.827586	1.175e-02
14.827586	1.458e-02
14.827586	1.752e-02
14.827586	2.056e-02
14.827586	2.373e-02
14.827586	2.703e-02
14.827586	3.046e-02
14.827586	3.404e-02
14.827586	3.777e-02
14.827586	4.166e-02
14.827586	4.573e-02
14.827586	4.999e-02
14.827586	5.444e-02
14.827586	5.911e-02
14.827586	6.401e-02
14.827586	6.916e-02
14.827586	7.457e-02
14.827586	8.027e-02
14.827586	8.628e-02
14.827586	9.263e-02
14.827586	9.935e-02
14.827586	1.065e-01
14.827586	1.140e-01
14.827586	1.221e-01
14.827586	1.306e-01
14.827586	1.398e-01
18.103448	6.348e-04
18.103448	1.737e-03
18.103448	2.878e-03
18.103448	4.060e-03
18.103448	5.286e-03
18.103448	6.557e-03
18.103448	7.877e-03
18.103448	9.248e-03
18.103448	1.067e-02
18.103448	1.216e-02
18.103448	1.370e-02
18.103448	1.531e-02
18.103448	1.698e-02
18.103448	1.874e-02
18.103448	2.056e-02
18.103448	2.248e-02
18.103448	2.448e-02
18.103448	2.658e-02
18.103448	2.878e-02
18.103448	3.110e-02
18.103448	3.353e-02
18.103448	3.610e-02
18.103448	3.880e-02
18.103448	4.166e-02
18.103448	4.468e-02
18.103448	4.788e-02
18.103448	5.127e-02
18.103448	5.489e-02
18.103448	5.874e-02
18.103448	6.284e-02
21.379310	3.262e-04
21.379310	8.927e-04
21.379310	1.479e-03
21.379310	2.087e-03
21.379310	2.717e-03
21.379310	3.370e-03
21.379310	4.048e-03
